ts,price,size,_ts_dt,_price,_size
2025-10-31T14:55:45Z,68380.5,0.003709,,,
2025-10-31T14:55:50Z,68331.5,0.00168,,,
2025-10-31T14:55:55Z,68302.2,0.003861,,,
2025-10-31T14:56:00Z,68306.3,0.002262,,,
2025-10-31T14:56:05Z,68295.9,0.00235,,,
2025-10-31T14:56:10Z,68342.6,0.001554,,,
2025-10-31T14:56:15Z,68382.7,0.00158,,,
2025-10-31T14:56:20Z,68392.7,0.001717,,,
2025-10-31T14:56:25Z,68342.1,0.003355,,,
2025-10-31T14:56:30Z,68396.9,0.003092,,,
2025-10-31T14:56:35Z,68421.1,0.002034,,,
2025-10-31T14:56:40Z,68437.4,0.002301,,,
2025-10-31T14:56:45Z,68471.3,0.002199,,,
2025-10-31T14:56:50Z,68430.7,0.003585,,,
2025-10-31T14:56:55Z,68484.5,0.003712,,,
2025-10-31T14:57:00Z,68509.3,0.001888,,,
2025-10-31T14:57:05Z,68579.2,0.001956,,,
2025-10-31T14:57:10Z,68493.2,0.00423,,,
2025-10-31T14:57:15Z,68571.2,0.002786,,,
2025-10-31T14:57:20Z,68524.0,0.002064,,,
2025-10-31T14:57:25Z,68537.4,0.002454,,,
2025-10-31T14:57:30Z,68429.7,0.005079,,,
2025-10-31T14:57:35Z,68503.6,0.00783,,,
2025-10-31T14:57:40Z,68501.4,0.00204,,,
2025-10-31T14:57:45Z,68517.6,0.001602,,,
2025-10-31T14:57:50Z,68465.2,0.00552,,,
2025-10-31T14:57:55Z,68401.8,0.002516,,,
2025-10-31T14:58:00Z,68378.1,0.001604,,,
2025-10-31T14:58:05Z,68408.8,0.002079,,,
2025-10-31T14:58:10Z,68417.8,0.002777,,,
2025-10-31T14:58:15Z,68478.9,0.0048,,,
2025-10-31T14:58:20Z,68529.9,0.002755,,,
2025-10-31T14:58:25Z,68542.7,0.004908,,,
2025-10-31T14:58:30Z,68540.9,0.001713,,,
2025-10-31T14:58:35Z,68511.0,0.003937,,,
2025-10-31T14:58:40Z,68520.1,0.002715,,,
2025-10-31T14:58:45Z,68421.6,0.005273,,,
2025-10-31T14:58:50Z,68295.0,0.003371,,,
2025-10-31T14:58:55Z,68273.9,0.001436,,,
2025-10-31T14:59:00Z,68311.3,0.004219,,,
2025-10-31T14:59:05Z,68337.0,0.002496,,,
2025-10-31T14:59:10Z,68390.1,0.001695,,,
2025-10-31T14:59:15Z,68439.1,0.002932,,,
2025-10-31T14:59:20Z,68396.1,0.003531,,,
2025-10-31T14:59:25Z,68395.3,0.003639,,,
2025-10-31T14:59:30Z,68430.7,0.002046,,,
2025-10-31T14:59:35Z,68464.9,0.001841,,,
2025-10-31T14:59:40Z,68528.9,0.00193,,,
2025-10-31T14:59:45Z,68568.5,0.005233,,,
2025-10-31T14:59:50Z,68567.0,0.005719,,,
2025-10-31T14:59:55Z,68565.3,0.002752,,,
2025-10-31T15:00:00Z,68628.7,0.003094,,,
2025-10-31T15:00:05Z,68668.4,0.001709,,,
2025-10-31T15:00:10Z,68687.8,0.002258,,,
2025-10-31T15:00:15Z,68667.5,0.001204,,,
2025-10-31T15:00:20Z,68642.6,0.004338,,,
2025-10-31T15:00:25Z,68644.0,0.002742,,,
2025-10-31T15:00:30Z,68632.8,0.001945,,,
2025-10-31T15:00:35Z,68586.5,0.003573,,,
2025-10-31T15:00:40Z,68616.7,0.001763,,,
2025-10-31T15:00:45Z,68619.3,0.002556,,,
2025-10-31T15:00:50Z,68591.4,0.00356,,,
2025-10-31T15:00:55Z,68588.8,0.001695,,,
2025-10-31T15:01:00Z,68507.7,0.002938,,,
2025-10-31T15:01:05Z,68493.0,0.002312,,,
2025-10-31T15:01:10Z,68454.2,0.00171,,,
2025-10-31T15:01:15Z,68496.3,0.003334,,,
2025-10-31T15:01:20Z,68531.7,0.006065,,,
2025-10-31T15:01:25Z,68499.5,0.002678,,,
2025-10-31T15:01:30Z,68555.7,0.002553,,,
2025-10-31T15:01:35Z,68438.6,0.001482,,,
2025-10-31T15:01:40Z,68560.5,0.003742,,,
2025-10-31T15:01:45Z,68514.8,0.003175,,,
2025-10-31T15:01:50Z,68487.1,0.004298,,,
2025-10-31T15:01:55Z,68520.8,0.001787,,,
2025-10-31T15:02:00Z,68526.2,0.006099,,,
2025-10-31T15:02:05Z,68511.4,0.003485,,,
2025-10-31T15:02:10Z,68510.2,0.00325,,,
2025-10-31T15:02:15Z,68592.2,0.001801,,,
2025-10-31T15:02:20Z,68579.3,0.001594,,,
2025-10-31T15:02:25Z,68551.1,0.003478,,,
2025-10-31T15:02:30Z,68535.6,0.001449,,,
2025-10-31T15:02:35Z,68506.4,0.004698,,,
2025-10-31T15:02:40Z,68542.2,0.002972,,,
2025-10-31T15:02:45Z,68572.3,0.002655,,,
2025-10-31T15:02:50Z,68511.7,0.00298,,,
2025-10-31T15:02:55Z,68520.1,0.001624,,,
2025-10-31T15:03:00Z,68448.4,0.00249,,,
2025-10-31T15:03:05Z,68572.4,0.003737,,,
2025-10-31T15:03:10Z,68620.7,0.002066,,,
2025-10-31T15:03:15Z,68596.6,0.002099,,,
2025-10-31T15:03:20Z,68622.7,0.002369,,,
2025-10-31T15:03:25Z,68620.2,0.003412,,,
2025-10-31T15:03:30Z,68561.0,0.00189,,,
2025-10-31T15:03:35Z,68500.0,0.006279,,,
2025-10-31T15:03:40Z,68512.5,0.002339,,,
2025-10-31T15:03:45Z,68554.9,0.004748,,,
2025-10-31T15:03:50Z,68552.4,0.002517,,,
2025-10-31T15:03:55Z,68465.9,0.001912,,,
2025-10-31T15:04:00Z,68425.8,0.001793,,,
2025-10-31T15:04:05Z,68480.8,0.002038,,,
2025-10-31T15:04:10Z,68529.4,0.004052,,,
2025-10-31T15:04:15Z,68547.3,0.002428,,,
2025-10-31T15:04:20Z,68434.7,0.003645,,,
2025-10-31T15:04:25Z,68423.1,0.00197,,,
2025-10-31T15:04:30Z,68423.4,0.002879,,,
2025-10-31T15:04:35Z,68465.7,0.002248,,,
2025-10-31T15:04:40Z,68448.4,0.002316,,,
2025-10-31T15:04:45Z,68360.7,0.006091,,,
2025-10-31T15:04:50Z,68354.5,0.006912,,,
2025-10-31T15:04:55Z,68331.1,0.002472,,,
2025-10-31T15:05:00Z,68339.3,0.006588,,,
2025-10-31T15:05:05Z,68330.5,0.002015,,,
2025-10-31T15:05:10Z,68321.9,0.003959,,,
2025-10-31T15:05:15Z,68380.0,0.002592,,,
2025-10-31T15:05:20Z,68401.4,0.002054,,,
2025-10-31T15:05:25Z,68484.1,0.005873,,,
2025-10-31T15:05:30Z,68487.6,0.006591,,,
2025-10-31T15:05:35Z,68474.3,0.002919,,,
2025-10-31T15:05:40Z,68462.2,0.003673,,,
2025-10-31T15:05:45Z,68467.0,0.001536,,,
2025-10-31T15:05:50Z,68450.7,0.004023,,,
2025-10-31T15:05:55Z,68462.3,0.002558,,,
2025-10-31T15:06:00Z,68467.4,0.00474,,,
2025-10-31T15:06:05Z,68420.6,0.002966,,,
2025-10-31T15:06:10Z,68453.5,0.003236,,,
2025-10-31T15:06:15Z,68514.0,0.007402,,,
2025-10-31T15:06:20Z,68462.9,0.003202,,,
2025-10-31T15:06:25Z,68481.3,0.003332,,,
2025-10-31T15:06:30Z,68448.7,0.003119,,,
2025-10-31T15:06:35Z,68419.4,0.004086,,,
2025-10-31T15:06:40Z,68471.6,0.00365,,,
2025-10-31T15:06:45Z,68456.5,0.003723,,,
2025-10-31T15:06:50Z,68530.7,0.002936,,,
2025-10-31T15:06:55Z,68511.1,0.002491,,,
2025-10-31T15:07:00Z,68495.8,0.001946,,,
2025-10-31T15:07:05Z,68513.1,0.003054,,,
2025-10-31T15:07:10Z,68650.0,0.001752,,,
2025-10-31T15:07:15Z,68660.3,0.002279,,,
2025-10-31T15:07:20Z,68609.2,0.001517,,,
2025-10-31T15:07:25Z,68640.5,0.001599,,,
2025-10-31T15:07:30Z,68632.3,0.002483,,,
2025-10-31T15:07:35Z,68630.0,0.003366,,,
2025-10-31T15:07:40Z,68660.0,0.002162,,,
2025-10-31T15:07:45Z,68692.8,0.00264,,,
2025-10-31T15:07:50Z,68598.7,0.003084,,,
2025-10-31T15:07:55Z,68612.3,0.002882,,,
2025-10-31T15:08:00Z,68717.1,0.002394,,,
2025-10-31T15:08:05Z,68652.6,0.001544,,,
2025-10-31T15:08:10Z,68672.7,0.004752,,,
2025-10-31T15:08:15Z,68677.2,0.001773,,,
2025-10-31T15:08:20Z,68637.5,0.004746,,,
2025-10-31T15:08:25Z,68598.8,0.002297,,,
2025-10-31T15:08:30Z,68698.2,0.001871,,,
2025-10-31T15:08:35Z,68635.0,0.003139,,,
2025-10-31T15:08:40Z,68679.9,0.006236,,,
2025-10-31T15:08:45Z,68688.7,0.000917,,,
2025-10-31T15:08:50Z,68711.8,0.002797,,,
2025-10-31T15:08:55Z,68738.2,0.002421,,,
2025-10-31T15:09:00Z,68753.6,0.003021,,,
2025-10-31T15:09:05Z,68748.0,0.003078,,,
2025-10-31T15:09:10Z,68775.5,0.005193,,,
2025-10-31T15:09:15Z,68827.0,0.002849,,,
2025-10-31T15:09:20Z,68736.6,0.005351,,,
2025-10-31T15:09:25Z,68703.4,0.004277,,,
2025-10-31T15:09:30Z,68709.9,0.004423,,,
2025-10-31T15:09:35Z,68735.2,0.002446,,,
2025-10-31T15:09:40Z,68751.8,0.003739,,,
2025-10-31T15:09:45Z,68736.4,0.003107,,,
2025-10-31T15:09:50Z,68626.2,0.002757,,,
2025-10-31T15:09:55Z,68601.4,0.002791,,,
2025-10-31T15:10:00Z,68486.3,0.004366,,,
2025-10-31T15:10:05Z,68524.0,0.003183,,,
2025-10-31T15:10:10Z,68569.1,0.003823,,,
2025-10-31T15:10:15Z,68544.3,0.001669,,,
2025-10-31T15:10:20Z,68566.9,0.003757,,,
2025-10-31T15:10:25Z,68497.0,0.003006,,,
2025-10-31T15:10:30Z,68500.9,0.002564,,,
2025-10-31T15:10:35Z,68498.5,0.005216,,,
2025-10-31T15:10:40Z,68474.6,0.003942,,,
2025-10-31T15:10:45Z,68540.1,0.004312,,,
2025-10-31T15:10:50Z,68558.5,0.005191,,,
2025-10-31T15:10:55Z,68591.4,0.001939,,,
2025-10-31T15:11:00Z,68636.4,0.001717,,,
2025-10-31T15:11:05Z,68581.8,0.000994,,,
2025-10-31T15:11:10Z,68572.1,0.00277,,,
2025-10-31T15:11:15Z,68655.6,0.008308,,,
2025-10-31T15:11:20Z,68452.9,0.002018,,,
2025-10-31T15:11:25Z,68467.1,0.003383,,,
2025-10-31T15:11:30Z,68529.2,0.003972,,,
2025-10-31T15:11:35Z,68553.9,0.003236,,,
2025-10-31T15:11:40Z,68615.7,0.002866,,,
2025-10-31T15:11:45Z,68702.8,0.001964,,,
2025-10-31T15:11:50Z,68794.5,0.002806,,,
2025-10-31T15:11:55Z,68759.6,0.004797,,,
2025-10-31T15:12:00Z,68829.9,0.002881,,,
2025-10-31T15:12:05Z,68796.4,0.002928,,,
2025-10-31T15:12:10Z,68808.3,0.002265,,,
2025-10-31T15:12:15Z,68786.0,0.007888,,,
2025-10-31T15:12:20Z,68725.5,0.005799,,,
2025-10-31T15:12:25Z,68782.5,0.004717,,,
2025-10-31T15:12:30Z,68765.9,0.002833,,,
2025-10-31T15:12:35Z,68795.9,0.001817,,,
2025-10-31T15:12:40Z,68819.6,0.002671,,,
2025-10-31T15:12:45Z,68823.3,0.008899,,,
2025-10-31T15:12:50Z,68700.2,0.003339,,,
2025-10-31T15:12:55Z,68726.8,0.002401,,,
2025-10-31T15:13:00Z,68734.6,0.002319,,,
2025-10-31T15:13:05Z,68710.3,0.005617,,,
2025-10-31T15:13:10Z,68744.7,0.00391,,,
2025-10-31T15:13:15Z,68781.1,0.005151,,,
2025-10-31T15:13:20Z,68838.6,0.002742,,,
2025-10-31T15:13:25Z,68709.7,0.002625,,,
2025-10-31T15:13:30Z,68733.3,0.001783,,,
2025-10-31T15:13:35Z,68681.0,0.00416,,,
2025-10-31T15:13:40Z,68712.9,0.005809,,,
2025-10-31T15:13:45Z,68630.0,0.002219,,,
2025-10-31T15:13:50Z,68570.4,0.002664,,,
2025-10-31T15:13:55Z,68578.8,0.002985,,,
2025-10-31T15:14:00Z,68621.1,0.002602,,,
2025-10-31T15:14:05Z,68609.3,0.001955,,,
2025-10-31T15:14:10Z,68621.2,0.004639,,,
2025-10-31T15:14:15Z,68646.7,0.003527,,,
2025-10-31T15:14:20Z,68671.5,0.003092,,,
2025-10-31T15:14:25Z,68677.6,0.002883,,,
2025-10-31T15:14:30Z,68692.7,0.002826,,,
2025-10-31T15:14:35Z,68666.4,0.002822,,,
2025-10-31T15:14:40Z,68663.6,0.003058,,,
2025-10-31T15:14:45Z,68664.3,0.002586,,,
2025-10-31T15:14:50Z,68668.6,0.003013,,,
2025-10-31T15:14:55Z,68738.9,0.00161,,,
2025-10-31T15:15:00Z,68762.8,0.002894,,,
2025-10-31T15:15:05Z,68756.7,0.002945,,,
2025-10-31T15:15:10Z,68746.5,0.003891,,,
2025-10-31T15:15:15Z,68737.3,0.003885,,,
2025-10-31T15:15:20Z,68681.5,0.007734,,,
2025-10-31T15:15:25Z,68646.4,0.003143,,,
2025-10-31T15:15:30Z,68686.5,0.00224,,,
2025-10-31T15:15:35Z,68722.7,0.002277,,,
2025-10-31T15:15:40Z,68771.1,0.004362,,,
2025-10-31T15:15:45Z,68817.9,0.003899,,,
2025-10-31T15:15:50Z,68779.2,0.003394,,,
2025-10-31T15:15:55Z,68850.0,0.004834,,,
2025-10-31T15:16:00Z,68832.3,0.001364,,,
2025-10-31T15:16:05Z,68815.4,0.001558,,,
2025-10-31T15:16:10Z,68870.0,0.002325,,,
2025-10-31T15:16:15Z,68833.9,0.004725,,,
2025-10-31T15:16:20Z,68824.6,0.002519,,,
2025-10-31T15:16:25Z,68807.7,0.003946,,,
2025-10-31T15:16:30Z,68832.1,0.002216,,,
2025-10-31T15:16:35Z,68872.3,0.002274,,,
2025-10-31T15:16:40Z,68859.4,0.002763,,,
2025-10-31T15:16:45Z,68832.3,0.005284,,,
2025-10-31T15:16:50Z,68783.0,0.000959,,,
2025-10-31T15:16:55Z,68797.5,0.002573,,,
2025-10-31T15:17:00Z,68795.2,0.001584,,,
2025-10-31T15:17:05Z,68776.0,0.003671,,,
2025-10-31T15:17:10Z,68892.0,0.001589,,,
2025-10-31T15:17:15Z,68867.3,0.002304,,,
2025-10-31T15:17:20Z,68907.1,0.002987,,,
2025-10-31T15:17:25Z,68876.9,0.003731,,,
2025-10-31T15:17:30Z,68881.8,0.003023,,,
2025-10-31T15:17:35Z,68979.4,0.003545,,,
2025-10-31T15:17:40Z,68975.0,0.006598,,,
2025-10-31T15:17:45Z,68897.4,0.004119,,,
2025-10-31T15:17:50Z,68884.8,0.003276,,,
2025-10-31T15:17:55Z,68833.0,0.00442,,,
2025-10-31T15:18:00Z,68857.0,0.00555,,,
2025-10-31T15:18:05Z,68913.2,0.00344,,,
2025-10-31T15:18:10Z,69026.2,0.001787,,,
2025-10-31T15:18:15Z,68945.3,0.002375,,,
2025-10-31T15:18:20Z,68949.1,0.003553,,,
2025-10-31T15:18:25Z,68956.0,0.001616,,,
2025-10-31T15:18:30Z,68946.4,0.005347,,,
2025-10-31T15:18:35Z,68983.1,0.002108,,,
2025-10-31T15:18:40Z,69000.6,0.002344,,,
2025-10-31T15:18:45Z,69053.4,0.003152,,,
2025-10-31T15:18:50Z,69101.3,0.002109,,,
2025-10-31T15:18:55Z,69138.0,0.002409,,,
2025-10-31T15:19:00Z,69143.2,0.004151,,,
2025-10-31T15:19:05Z,69181.4,0.002745,,,
2025-10-31T15:19:10Z,69188.4,0.001604,,,
2025-10-31T15:19:15Z,69200.7,0.001486,,,
2025-10-31T15:19:20Z,69176.6,0.003477,,,
2025-10-31T15:19:25Z,69129.6,0.002114,,,
2025-10-31T15:19:30Z,69163.8,0.002395,,,
2025-10-31T15:19:35Z,69200.6,0.001982,,,
2025-10-31T15:19:40Z,69266.1,0.003318,,,
2025-10-31T15:19:45Z,69303.7,0.001867,,,
2025-10-31T15:19:50Z,69273.4,0.004091,,,
2025-10-31T15:19:55Z,69310.0,0.002115,,,
2025-10-31T15:20:00Z,69325.4,0.005317,,,
2025-10-31T15:20:05Z,69354.0,0.002333,,,
2025-10-31T15:20:10Z,69390.3,0.00669,,,
2025-10-31T15:20:15Z,69385.7,0.001776,,,
2025-10-31T15:20:20Z,69352.4,0.002613,,,
2025-10-31T15:20:25Z,69347.4,0.002112,,,
2025-10-31T15:20:30Z,69271.6,0.003261,,,
2025-10-31T15:20:35Z,69271.1,0.003358,,,
2025-10-31T15:20:40Z,69228.2,0.001548,,,
2025-10-31T15:20:45Z,69232.8,0.004967,,,
2025-10-31T15:20:50Z,69265.4,0.002505,,,
2025-10-31T15:20:55Z,69224.7,0.002151,,,
2025-10-31T15:21:00Z,69259.5,0.002453,,,
2025-10-31T15:21:05Z,69261.6,0.005157,,,
2025-10-31T15:21:10Z,69229.5,0.008177,,,
2025-10-31T15:21:15Z,69284.0,0.003322,,,
2025-10-31T15:21:20Z,69215.6,0.002991,,,
2025-10-31T15:21:25Z,69186.3,0.002287,,,
2025-10-31T15:21:30Z,69208.8,0.002123,,,
2025-10-31T15:21:35Z,69203.6,0.002596,,,
2025-10-31T15:21:40Z,69161.7,0.001693,,,
2025-10-31T15:21:45Z,69190.8,0.002805,,,
2025-10-31T15:21:50Z,69223.8,0.002536,,,
2025-10-31T15:21:55Z,69201.4,0.005574,,,
2025-10-31T15:22:00Z,69242.7,0.00394,,,
2025-10-31T15:22:05Z,69237.9,0.003476,,,
2025-10-31T15:22:10Z,69270.4,0.001965,,,
2025-10-31T15:22:15Z,69254.4,0.003853,,,
2025-10-31T15:22:20Z,69210.6,0.001606,,,
2025-10-31T15:22:25Z,69253.1,0.003429,,,
2025-10-31T15:22:30Z,69334.2,0.002195,,,
2025-10-31T15:22:35Z,69301.0,0.002452,,,
2025-10-31T15:22:40Z,69281.2,0.002595,,,
2025-10-31T15:22:45Z,69291.7,0.004001,,,
2025-10-31T15:22:50Z,69351.0,0.002954,,,
2025-10-31T15:22:55Z,69276.7,0.002889,,,
2025-10-31T15:23:00Z,69310.3,0.00205,,,
2025-10-31T15:23:05Z,69275.7,0.004527,,,
2025-10-31T15:23:10Z,69280.4,0.002361,,,
2025-10-31T15:23:15Z,69260.0,0.003571,,,
2025-10-31T15:23:20Z,69355.3,0.00266,,,
2025-10-31T15:23:25Z,69316.9,0.004103,,,
2025-10-31T15:23:30Z,69334.1,0.006141,,,
2025-10-31T15:23:35Z,69400.9,0.001735,,,
2025-10-31T15:23:40Z,69341.7,0.002741,,,
2025-10-31T15:23:45Z,69344.8,0.00085,,,
2025-10-31T15:23:50Z,69384.8,0.003767,,,
2025-10-31T15:23:55Z,69421.7,0.003364,,,
2025-10-31T15:24:00Z,69415.7,0.001497,,,
2025-10-31T15:24:05Z,69425.6,0.00315,,,
2025-10-31T15:24:10Z,69421.5,0.002436,,,
2025-10-31T15:24:15Z,69553.0,0.002205,,,
2025-10-31T15:24:20Z,69503.2,0.003781,,,
2025-10-31T15:24:25Z,69479.6,0.005937,,,
2025-10-31T15:24:30Z,69475.9,0.002533,,,
2025-10-31T15:24:35Z,69511.9,0.001134,,,
2025-10-31T15:24:40Z,69482.6,0.002668,,,
2025-10-31T15:24:45Z,69577.6,0.001171,,,
2025-10-31T15:24:50Z,69586.5,0.005304,,,
2025-10-31T15:24:55Z,69658.2,0.004772,,,
2025-10-31T15:25:00Z,69280.1,0.004219,,,
2025-10-31T15:25:05Z,69393.2,0.00222,,,
2025-10-31T15:25:10Z,69469.5,0.002266,,,
2025-10-31T15:25:15Z,69406.0,0.001923,,,
2025-10-31T15:25:20Z,69416.7,0.004734,,,
2025-10-31T15:25:25Z,69371.6,0.003035,,,
2025-10-31T15:25:30Z,69342.0,0.001891,,,
2025-10-31T15:25:35Z,69369.5,0.00258,,,
2025-10-31T15:25:40Z,69355.9,0.005105,,,
2025-10-31T15:25:45Z,69406.8,0.003443,,,
2025-10-31T15:25:50Z,69414.6,0.003414,,,
2025-10-31T15:25:55Z,69401.0,0.003539,,,
2025-10-31T15:26:00Z,69359.3,0.005758,,,
2025-10-31T15:26:05Z,69360.6,0.004594,,,
2025-10-31T15:26:10Z,69434.7,0.003526,,,
2025-10-31T15:26:15Z,69442.6,0.003476,,,
2025-10-31T15:26:20Z,69392.9,0.003994,,,
2025-10-31T15:26:25Z,69471.2,0.004602,,,
2025-10-31T15:26:30Z,69433.7,0.002014,,,
2025-10-31T15:26:35Z,69491.5,0.002416,,,
2025-10-31T15:26:40Z,69460.4,0.003018,,,
2025-10-31T15:26:45Z,69472.9,0.00264,,,
2025-10-31T15:26:50Z,69810.6,0.00286,,,
2025-10-31T15:26:55Z,69914.2,0.006383,,,
2025-10-31T15:27:00Z,69963.1,0.002851,,,
2025-10-31T15:27:05Z,70101.0,0.001952,,,
2025-10-31T15:27:10Z,70087.2,0.001359,,,
2025-10-31T15:27:15Z,70024.4,0.004374,,,
2025-10-31T15:27:20Z,70058.6,0.002042,,,
2025-10-31T15:27:25Z,70066.2,0.001582,,,
2025-10-31T15:27:30Z,70040.9,0.005787,,,
2025-10-31T15:27:35Z,69927.9,0.002972,,,
2025-10-31T15:27:40Z,69856.0,0.001743,,,
2025-10-31T15:27:45Z,69932.3,0.002753,,,
2025-10-31T15:27:50Z,69898.2,0.003216,,,
2025-10-31T15:27:55Z,69878.6,0.001231,,,
2025-10-31T15:28:00Z,69857.7,0.002106,,,
2025-10-31T15:28:05Z,69842.9,0.003338,,,
2025-10-31T15:28:10Z,69941.7,0.004409,,,
2025-10-31T15:28:15Z,69977.6,0.004585,,,
2025-10-31T15:28:20Z,70039.6,0.002635,,,
2025-10-31T15:28:25Z,70087.1,0.002233,,,
2025-10-31T15:28:30Z,70099.3,0.001625,,,
2025-10-31T15:28:35Z,70084.5,0.005868,,,
2025-10-31T15:28:40Z,70040.2,0.002298,,,
2025-10-31T15:28:45Z,69972.0,0.006252,,,
2025-10-31T15:28:50Z,69966.8,0.003305,,,
2025-10-31T15:28:55Z,70013.8,0.002893,,,
2025-10-31T15:29:00Z,69990.4,0.003063,,,
2025-10-31T15:29:05Z,70023.1,0.002459,,,
2025-10-31T15:29:10Z,70005.6,0.003119,,,
2025-10-31T15:29:15Z,69960.6,0.002565,,,
2025-10-31T15:29:20Z,70037.1,0.003399,,,
2025-10-31T15:29:25Z,70006.0,0.00321,,,
2025-10-31T15:29:30Z,69974.5,0.001834,,,
2025-10-31T15:29:35Z,70053.8,0.003371,,,
2025-10-31T15:29:40Z,70039.5,0.00199,,,
2025-10-31T15:29:45Z,70050.2,0.003102,,,
2025-10-31T15:29:50Z,70063.1,0.003592,,,
2025-10-31T15:29:55Z,70067.0,0.002527,,,
2025-10-31T15:30:00Z,70086.2,0.003187,,,
2025-10-31T15:30:05Z,70136.2,0.002381,,,
2025-10-31T15:30:10Z,70125.4,0.004022,,,
2025-10-31T15:30:15Z,70139.9,0.00295,,,
2025-10-31T15:30:20Z,70125.5,0.003299,,,
2025-10-31T15:30:25Z,70152.7,0.003147,,,
2025-10-31T15:30:30Z,70119.2,0.00366,,,
2025-10-31T15:30:35Z,70132.2,0.004071,,,
2025-10-31T15:30:40Z,70115.5,0.002412,,,
2025-10-31T15:30:45Z,70154.5,0.002822,,,
2025-10-31T15:30:50Z,70173.1,0.004659,,,
2025-10-31T15:30:55Z,70163.5,0.0013,,,
2025-10-31T15:31:00Z,70098.3,0.001718,,,
2025-10-31T15:31:05Z,70148.1,0.002055,,,
2025-10-31T15:31:10Z,70166.6,0.008013,,,
2025-10-31T15:31:15Z,70177.9,0.001257,,,
2025-10-31T15:31:20Z,70137.9,0.003776,,,
2025-10-31T15:31:25Z,70145.4,0.001873,,,
2025-10-31T15:31:30Z,70095.8,0.000876,,,
2025-10-31T15:31:35Z,70061.9,0.001586,,,
2025-10-31T15:31:40Z,70103.9,0.001576,,,
2025-10-31T15:31:45Z,70097.4,0.003188,,,
2025-10-31T15:31:50Z,70088.5,0.002734,,,
2025-10-31T15:31:55Z,70092.8,0.00263,,,
2025-10-31T15:32:00Z,70085.1,0.001609,,,
2025-10-31T15:32:05Z,70036.3,0.003486,,,
2025-10-31T15:32:10Z,70052.9,0.003139,,,
2025-10-31T15:32:15Z,70034.9,0.004088,,,
2025-10-31T15:32:20Z,70011.0,0.003594,,,
2025-10-31T15:32:25Z,70063.0,0.001833,,,
2025-10-31T15:32:30Z,70141.6,0.003156,,,
2025-10-31T15:32:35Z,70141.0,0.003188,,,
2025-10-31T15:32:40Z,70181.5,0.004889,,,
2025-10-31T15:32:45Z,70158.6,0.003729,,,
2025-10-31T15:32:50Z,70100.1,0.00602,,,
2025-10-31T15:32:55Z,70062.4,0.001829,,,
2025-10-31T15:33:00Z,70030.9,0.001428,,,
2025-10-31T15:33:05Z,70066.1,0.00113,,,
2025-10-31T15:33:10Z,70068.4,0.003017,,,
2025-10-31T15:33:15Z,70128.2,0.004072,,,
2025-10-31T15:33:20Z,70052.5,0.002213,,,
2025-10-31T15:33:25Z,70069.1,0.003724,,,
2025-10-31T15:33:30Z,70042.7,0.001668,,,
2025-10-31T15:33:35Z,70036.2,0.002893,,,
2025-10-31T15:33:40Z,70020.8,0.004326,,,
2025-10-31T15:33:45Z,70054.2,0.001905,,,
2025-10-31T15:33:50Z,70114.2,0.002875,,,
2025-10-31T15:33:55Z,70153.1,0.001246,,,
2025-10-31T15:34:00Z,70163.4,0.0059,,,
2025-10-31T15:34:05Z,70167.4,0.003886,,,
2025-10-31T15:34:10Z,70216.5,0.001642,,,
2025-10-31T15:34:15Z,70235.7,0.002909,,,
2025-10-31T15:34:20Z,70223.4,0.003355,,,
2025-10-31T15:34:25Z,70164.3,0.001979,,,
2025-10-31T15:34:30Z,70178.5,0.001582,,,
2025-10-31T15:34:35Z,70102.1,0.001348,,,
2025-10-31T15:34:40Z,70095.9,0.003592,,,
2025-10-31T15:34:45Z,70083.4,0.004082,,,
2025-10-31T15:34:50Z,70066.7,0.003288,,,
2025-10-31T15:34:55Z,70041.8,0.008554,,,
2025-10-31T15:35:00Z,70097.1,0.003388,,,
2025-10-31T15:35:05Z,70070.6,0.000872,,,
2025-10-31T15:35:10Z,70010.5,0.00481,,,
2025-10-31T15:35:15Z,70061.3,0.003236,,,
2025-10-31T15:35:20Z,70067.9,0.001289,,,
2025-10-31T15:35:25Z,70086.4,0.002757,,,
2025-10-31T15:35:30Z,70121.2,0.003508,,,
2025-10-31T15:35:35Z,70102.9,0.002695,,,
2025-10-31T15:35:40Z,70027.3,0.006717,,,
2025-10-31T15:35:45Z,70048.8,0.002535,,,
2025-10-31T15:35:50Z,69938.5,0.001749,,,
2025-10-31T15:35:55Z,69956.1,0.002644,,,
2025-10-31T15:36:00Z,69954.9,0.002269,,,
2025-10-31T15:36:05Z,69897.9,0.001902,,,
2025-10-31T15:36:10Z,69851.4,0.002139,,,
2025-10-31T15:36:15Z,69906.1,0.003581,,,
2025-10-31T15:36:20Z,69909.3,0.001841,,,
2025-10-31T15:36:25Z,69946.3,0.002198,,,
2025-10-31T15:36:30Z,70034.9,0.002172,,,
2025-10-31T15:36:35Z,69930.4,0.003965,,,
2025-10-31T15:36:40Z,69917.5,0.001271,,,
2025-10-31T15:36:45Z,69925.2,0.003006,,,
2025-10-31T15:36:50Z,69910.9,0.003948,,,
2025-10-31T15:36:55Z,69929.5,0.004314,,,
2025-10-31T15:37:00Z,69938.3,0.002371,,,
2025-10-31T15:37:05Z,69889.6,0.002465,,,
2025-10-31T15:37:10Z,69880.5,0.006305,,,
2025-10-31T15:37:15Z,69946.5,0.002875,,,
